well_id,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi,water_cut,gor
TM-007,2021-12-01,8008.9,6117.2,3180.1,30,0.375,237.0,1095.0,0.2842166413441773,763.8002721971807
BH-001,2018-06-01,39132.2,63549.5,3936.3,28,0.25,514.0,685.0,0.09139626409092493,1623.9695187083785
TM-003,2025-08-01,2718.3,1440.9,845.5,30,0.375,650.0,417.0,0.2372467590773893,530.0739432733693
TM-004,2023-11-01,25666.8,29219.8,6391.3,30,0.375,529.0,1036.0,0.19936615083239495,1138.4278523228452
TM-018,2024-11-01,6151.3,9772.2,6546.8,28,0.625,337.0,552.0,0.5155731959899512,1588.639799717133
TM-004,2023-04-01,27133.3,27354.2,8053.2,28,0.375,243.0,653.0,0.22887186847228339,1008.1412876428595
SB-006,2023-12-01,5328.3,3212.3,4274.4,30,0.75,389.0,724.0,0.4451248086475678,602.8752134827243
SB-009,2024-04-01,30477.8,40597.8,10869.7,20,0.75,794.0,981.0,0.26288651067174557,1332.0449638753453
BH-015,2022-12-01,15132.3,14975.7,3091.5,30,0.375,504.0,446.0,0.1696407993941988,989.6512757479036
BH-015,2025-11-01,6132.5,5503.8,3753.9,15,0.75,451.0,998.0,0.3797034309758861,897.4806359559723
TM-021,2022-09-01,11167.2,15613.5,3979.4,28,0.75,717.0,439.0,0.2627256281937861,1398.1571029443369
SB-006,2023-09-01,5877.1,3281.2,4144.8,30,0.25,780.0,676.0,0.41357427234356753,558.3025641898215
BH-017,2023-02-01,4716.5,7937.8,2890.3,15,0.25,407.0,445.0,0.37996266498396175,1682.9852644969787
BH-010,2025-03-01,2378.7,3720.6,2107.2,30,0.25,670.0,539.0,0.46973851401056643,1564.1316685584563
SB-012,2025-07-01,1870.5,3790.8,2231.4,30,0.75,491.0,377.0,0.5439918086740292,2026.6238973536488
BH-015,2024-02-01,13164.7,10503.5,3553.4,28,0.375,204.0,912.0,0.21254807663550282,797.853350247252
BH-015,2022-08-01,20725.7,19353.8,3040.8,20,0.25,468.0,938.0,0.127944796246818,933.8068195525362
SB-006,2023-08-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
SB-009,2022-10-01,45407.9,72730.3,9308.1,20,0.5,594.0,938.0,0.17011660209079613,1601.7102750842914
SB-009,2023-01-01,45389.4,66809.0,10080.7,15,0.625,302.0,475.0,0.18173214037832994,1471.9075378832943
SB-013,2025-01-01,14937.7,30841.6,4611.4,25,0.5,597.0,335.0,0.23588809715025244,2064.681979153417
TM-004,2025-11-01,12552.7,12713.2,7652.5,28,0.25,691.0,408.0,0.3787391364599212,1012.7860938284193
BH-020,2023-04-01,21139.7,22541.3,8878.8,30,0.75,373.0,512.0,0.2957776038109832,1066.3017923622378
BH-005,2023-11-30,23483.2,18933.3,3012.7,30,0.625,428.0,1077.0,0.11370438445193407,806.2487224909722
SB-025,2022-07-01,18347.8,32341.7,1723.5,30,0.25,439.0,579.0,0.08586887745188404,1762.7017953106094
TM-007,2019-08-30,26740.8,15041.0,3450.2,28,0.5,365.0,655.0,0.114279089794972,562.473822772692
BH-001,2018-12-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
TM-021,2023-12-01,6790.3,7835.1,3617.7,30,0.25,342.0,536.0,0.34758839354342813,1153.8665449243774
SB-008,2021-07-01,15342.8,21025.7,3794.1,30,0.75,455.0,334.0,0.19826095135575775,1370.3952342466825
TM-018,2024-02-01,8065.3,13361.0,6217.1,30,0.375,553.0,380.0,0.43529798913347895,1656.60297819052
TM-024,2024-12-01,945.4,1102.9,862.2,30,0.75,485.0,652.0,0.4769860588625803,1166.596149777872
SB-025,2023-07-01,8048.5,19724.1,1710.7,30,0.25,461.0,739.0,0.17529100745962783,2450.6554016276323
TM-019,2024-12-01,3548.2,2420.6,1937.7,30,0.625,238.0,843.0,0.3532146047139029,682.2050617214362
SB-009,2024-11-01,22489.5,31153.5,10760.3,30,0.625,292.0,815.0,0.32361999169919814,1385.24644834256
TM-024,2023-05-01,2472.6,2855.2,1456.4,30,0.25,603.0,305.0,0.370679562229575,1154.735905524549
SB-009,2023-10-01,30384.2,40921.2,11671.0,30,0.75,600.0,591.0,0.27751621678175353,1346.792082727207
BH-011,2021-10-01,14615.0,10678.8,4541.5,30,0.25,556.0,315.0,0.23707357815884947,730.6739651043448
BH-010,2021-01-30,34977.9,61625.6,8897.9,30,0.5,490.0,1054.0,0.20279744187000576,1761.843907152802
TM-002,2023-08-01,25286.2,36514.7,5449.6,30,0.25,744.0,862.0,0.1773046414929821,1444.0564418536592
SB-006,2021-04-01,11929.1,7787.4,4086.6,30,0.625,256.0,829.0,0.255162122167623,652.8070013664066
SB-012,2022-11-01,,10061.0,3699.6,30,0.375,577.0,473.0,0.0,0.0
BH-020,2025-07-01,,4317.0,3147.7,30,0.25,510.0,987.0,0.0,0.0
TM-021,2021-01-01,25654.8,34350.2,5139.6,30,0.625,797.0,527.0,0.16690047541111372,1338.9385222258602
TM-021,2024-07-01,4055.2,5757.2,2802.9,30,0.625,351.0,456.0,0.4086992024029979,1419.7080291970804
SB-006,2024-09-01,3370.2,2045.3,3950.1,30,0.625,644.0,1126.0,0.5396090324167043,606.8779300931695
BH-010,2023-01-01,9459.9,17820.1,5188.2,30,0.25,654.0,350.0,0.3541892805210232,1883.751413862726
BH-005,2023-12-01,18624.0,17925.8,2691.3,30,0.625,439.0,822.0,0.12626141785478037,962.5107388316151
TM-018,2020-10-01,31549.5,38335.5,6214.6,30,0.75,775.0,852.0,0.16456369938645435,1215.0905719583511
BH-011,2020-02-29,28496.8,17362.6,3973.3,30,0.375,496.0,698.0,0.12236796314147479,609.2824457482945
BH-010,2023-07-01,6278.4,12798.7,3034.6,25,0.625,681.0,394.0,0.32584559218297005,2038.5289245667686
TM-004,2025-12-01,10707.4,12198.5,5825.2,30,0.5,617.0,650.0,0.352346273423418,1139.258830341633
SB-006,2021-09-01,9826.9,6789.9,4955.9,30,0.5,271.0,669.0,0.3352477203236193,690.950350568338
TM-021,2025-04-01,3605.8,4700.4,2320.7,30,0.625,626.0,828.0,0.3915801906690289,1303.566476232736
SB-012,2024-06-01,3907.3,5784.6,2105.5,15,0.625,703.0,796.0,0.3501696381053752,1480.4596524454225
SB-016,2025-07-01,14350.3,12818.2,10126.3,30,0.5,276.0,777.0,0.4137135059607952,893.2356814840108
BH-010,2024-03-01,3759.7,7884.8,3344.0,30,0.75,519.0,329.0,0.4707405999690302,2097.188605473841
TM-007,2025-12-01,1327.5,682.9,1263.0,30,0.5,657.0,635.0,0.48755066589461493,514.4256120527307
BH-017,2021-11-01,10463.3,15423.5,4790.6,30,0.375,447.0,425.0,0.3140573886022591,1474.05694188258
BH-017,2025-03-01,1384.8,1898.3,1319.6,30,0.75,223.0,879.0,0.4879455701819258,1370.8116695551705
SB-016,2025-08-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
TM-024,2024-01-01,1550.3,1579.0,1107.6,30,0.75,567.0,945.0,0.4167199668911547,1018.5125459588467
TM-021,2021-03-01,19120.5,30961.9,5301.5,30,0.5,251.0,885.0,0.2170788633199574,1619.3038884966397
SB-025,2025-10-01,1929.1,4719.1,1032.4,30,0.25,772.0,349.0,0.34860712476785416,2446.2702814784097
BH-011,2022-10-01,9828.2,7528.1,4418.0,30,0.5,225.0,748.0,0.31011778579551036,765.9693534930099
TM-019,2021-04-01,18344.4,11728.8,3556.4,20,0.625,555.0,365.0,0.16238676212741085,639.3667822332701
TM-004,2025-08-01,13424.6,12943.5,7733.0,20,0.25,595.0,654.0,0.365495141225848,964.1628055956975
SB-022,2025-05-01,8327.6,20018.2,2276.8,30,0.75,515.0,952.0,0.2147033306929199,2403.837840434219
TM-004,2024-07-01,16514.4,23221.3,8210.1,28,0.75,308.0,514.0,0.3320633379845902,1406.1243520806083
TM-018,2023-11-01,9041.2,17143.7,7288.7,30,0.75,767.0,477.0,0.4463407614253608,1896.1752864663981
BH-014,2024-01-01,6234.7,7758.0,2868.5,28,0.375,583.0,607.0,0.31510897266895155,1244.3261103180587
BH-001,2025-07-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
TM-018,2021-04-01,21251.9,33092.8,9247.2,30,0.625,760.0,948.0,0.30319583200815764,1557.16900606534
BH-015,2023-05-01,15118.4,15987.2,2899.7,30,0.25,488.0,737.0,0.1609326177565892,1057.4663985606942
TM-024,2025-08-01,712.2,938.7,800.1,30,0.5,574.0,584.0,0.5290616941083118,1318.028643639427
TM-024,2022-05-01,3401.8,4630.2,1859.2,15,0.25,352.0,598.0,0.353392891085345,1361.1029454994414
BH-005,2024-03-01,17519.9,15796.8,2832.1,20,0.75,371.0,577.0,0.13915585691823898,901.6489820147375
TM-019,2024-06-01,3867.4,3020.8,2345.2,30,0.625,448.0,784.0,0.37749090557898457,781.0932409370637
BH-015,2024-03-01,10108.1,11133.0,3447.8,30,0.625,227.0,860.0,0.2543394389158964,1101.3939315994103
BH-010,2024-06-01,3489.0,6922.0,2752.1,30,0.25,567.0,636.0,0.44096393264007944,1983.9495557466323
TM-004,2025-04-01,14871.8,15687.6,8430.5,30,0.375,509.0,740.0,0.36178832132450445,1054.8554983256902
TM-019,2020-03-01,30797.4,22802.9,3110.9,30,0.375,641.0,897.0,0.09174449913443021,740.4163987869106
BH-001,2018-10-01,37474.4,49004.7,3850.0,30,0.25,337.0,684.0,0.09316529701580664,1307.6847127639135
BH-001,2019-02-01,25139.4,48413.4,3632.2,20,0.5,231.0,551.0,0.1262425447316103,1925.797751736318
TM-021,2025-06-01,3163.3,4026.3,2191.4,28,0.375,357.0,609.0,0.4092479503987151,1272.8163626592482
BH-011,2021-02-01,21345.1,12520.0,4786.1,30,0.375,661.0,504.0,0.1831565331863826,586.5514801992026
SB-022,2025-08-01,9206.4,18429.9,1483.9,30,0.375,491.0,575.0,0.1388080783514027,2001.8574035453598
TM-019,2020-01-01,38169.1,19523.8,3229.9,30,0.75,668.0,527.0,0.07801879272446195,511.50799992664224
SB-009,2024-08-01,24357.2,37212.8,10013.1,15,0.5,589.0,548.0,0.29133001457653845,1527.79465620022
TM-002,2024-02-01,18603.5,34714.3,6120.7,30,0.5,292.0,828.0,0.24755907167876007,1866.0090843120918
BH-005,2025-07-01,11499.2,9583.1,3580.0,30,0.375,795.0,1134.0,0.23741312536474082,833.371017114234
SB-022,2025-12-01,,15398.7,1817.7,30,0.625,772.0,765.0,0.0,0.0
SB-006,2018-05-30,33786.1,20150.0,3781.4,30,0.5,280.0,1076.0,0.10065615225926666,596.3991108769583
TM-024,2019-01-01,30635.0,35302.0,4049.9,28,0.375,619.0,649.0,0.11676262581123198,1152.342092377999
TM-007,2022-03-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
TM-018,2022-04-01,16064.3,29062.3,7835.5,30,0.75,716.0,399.0,0.32784793178185595,1809.1233355950774
SB-006,2019-08-01,20681.8,12767.8,5380.0,30,0.375,568.0,360.0,0.20643240298060764,617.3447185448075
TM-002,2025-03-01,11545.6,19744.5,5595.3,30,0.25,603.0,318.0,0.32642976739844465,1710.1319983370288
SB-012,2020-07-01,17582.8,30219.9,3805.0,20,0.5,698.0,938.0,0.17790516088611266,1718.71943035239
SB-016,2024-09-01,20032.0,18087.4,10146.7,30,0.75,502.0,1047.0,0.336220579415283,902.9253194888179
BH-010,2025-08-01,1517.4,3276.4,1585.5,30,0.25,452.0,346.0,0.5109736053369428,2159.219717938579
BH-015,2024-04-01,11859.0,10170.7,3658.1,30,0.5,768.0,666.0,0.23574637013359453,857.635551058268
TM-019,2024-08-01,3330.8,2833.4,1950.8,30,0.375,356.0,1068.0,0.3693577703726143,850.6665065449741
SB-012,2025-08-01,2190.2,3399.7,1870.1,30,0.25,457.0,367.0,0.46058173041400885,1552.2326728152682
SB-009,2023-05-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
BH-020,2022-08-01,31934.4,30769.9,12254.2,30,0.25,593.0,555.0,0.27731586879873993,963.5346209729946
TM-019,2024-02-01,4059.5,3229.1,2181.9,30,0.25,733.0,394.0,0.3495850289999039,795.4427885207538
SB-016,2024-11-01,20451.4,19007.1,11665.0,30,0.375,217.0,522.0,0.3632100733581597,929.3789178246965
SB-006,2020-12-01,13038.3,8247.3,4786.8,25,0.625,313.0,620.0,0.26854267297238166,632.5441200156462
BH-010,2023-11-01,4591.0,9215.3,3092.3,30,0.375,336.0,853.0,0.4024702927127667,2007.2533217164016
BH-020,2021-09-29,69376.2,58661.2,14384.8,15,0.5,625.0,328.0,0.171736249567221,845.5522210786985
BH-001,2020-03-01,17454.3,32307.1,3757.2,25,0.375,306.0,1146.0,0.17713033024538574,1850.9536332021337
BH-010,2023-08-01,5547.9,10082.8,3979.2,28,0.625,240.0,835.0,0.41767169442957464,1817.408388759711
BH-014,2023-01-01,12120.6,15899.5,3783.0,30,0.625,616.0,990.0,0.23787067079151888,1311.7749946372292
TM-003,2025-12-01,2215.0,1051.6,697.9,28,0.75,439.0,547.0,0.23958941261286001,474.7629796839729
TM-024,2019-02-01,28115.7,29648.2,4520.2,30,0.25,504.0,596.0,0.13850391746512275,1054.506912507958
TM-021,2022-07-01,11413.9,17083.5,4600.9,30,0.625,508.0,904.0,0.28729050628168945,1496.7276741516923
SB-023,2025-11-01,3195.3,4540.1,2676.6,30,0.25,406.0,518.0,0.45583201348796815,1420.8681500954526
TM-007,2022-07-01,6721.7,3597.5,2532.1,30,0.25,773.0,770.0,0.2736281311461238,535.206867310353
BH-020,2025-05-01,4155.8,5145.2,3661.4,30,0.625,698.0,344.0,0.46837742414163636,1238.076904567111
TM-024,2022-11-01,3290.3,3479.7,1786.3,30,0.5,376.0,330.0,0.35186936138360314,1057.563140139197
SB-025,2024-03-01,5977.1,10501.9,1442.4,30,0.5,367.0,443.0,0.19440663117460746,1757.0226363955765
SB-008,2021-09-01,11554.8,17033.1,3369.3,20,0.625,638.0,1170.0,0.22576235752909726,1474.1146536504311
TM-019,2024-01-01,5451.6,3354.9,2669.6,25,0.375,592.0,648.0,0.32871989361178144,615.3973145498569
TM-024,2020-01-01,15891.7,18108.2,3527.3,30,0.625,362.0,518.0,0.1816416911272465,1139.4753235965943
BH-020,2023-09-01,13697.7,14446.4,6556.4,30,0.375,304.0,985.0,0.3237072987691381,1054.6588113332896
SB-023,2022-11-01,9649.6,15803.2,5011.9,28,0.25,718.0,886.0,0.3418408757630529,1637.7051898524292
SB-012,2021-03-01,12272.0,24036.1,3858.0,30,0.625,461.0,1129.0,0.23918164910105394,1958.6131029986961
BH-020,2023-10-01,14343.2,15460.6,7286.7,28,0.5,388.0,566.0,0.3368808917285794,1077.904512242735
SB-013,2025-10-01,8935.6,20245.5,4801.7,20,0.5,457.0,324.0,0.3495373908992306,2265.7124311741795
SB-023,2019-06-01,46817.2,54115.9,4149.1,28,0.625,503.0,718.0,0.0814086955498045,1155.8978324205634
BH-017,2025-08-01,1261.8,1546.9,1198.5,28,0.5,660.0,748.0,0.4871357151566882,1225.9470597559043
SB-006,2019-11-01,19705.8,10244.2,4754.9,20,0.75,304.0,389.0,0.19438936743429255,519.85709791026
BH-011,2022-02-01,14239.5,7861.7,4948.4,30,0.625,529.0,642.0,0.2578916921601634,552.1050598686752
BH-010,2021-09-01,23353.4,35460.4,8282.7,30,0.75,475.0,616.0,0.2618116645224917,1518.4255825704179
TM-024,2025-12-01,651.9,792.8,880.8,25,0.375,485.0,586.0,0.5746721471912312,1216.1374443933119
SB-006,2018-07-01,24386.9,15503.4,3281.5,25,0.25,778.0,795.0,0.11860100331063596,635.726558111117
BH-014,2022-08-01,20987.0,20533.9,3661.3,30,0.625,280.0,1158.0,0.1485416844163695,978.4104445609187
SB-023,2024-11-01,5154.8,5863.4,3115.1,28,0.375,619.0,861.0,0.37667928269991174,1137.464111119733
SB-006,2021-05-01,9746.5,7094.1,4946.3,30,0.625,536.0,843.0,0.3366478819557879,727.8612835376802
SB-023,2022-09-01,12570.0,15404.0,4826.3,28,0.625,630.0,648.0,0.2774325574978588,1225.4574383452666
TM-007,2022-01-01,8133.2,4497.6,2980.7,30,0.625,486.0,919.0,0.2681956828835962,552.9926720110166
SB-023,2021-07-01,16035.4,24722.0,3764.1,25,0.25,614.0,601.0,0.19011086138538852,1541.7139578682165
BH-010,2021-11-01,19924.2,31755.8,7316.5,25,0.375,492.0,687.0,0.2685870774245889,1593.8306180423806
SB-023,2021-06-01,20736.8,22675.0,4261.6,28,0.375,757.0,709.0,0.17047491039426524,1093.4666872420046
SB-025,2023-11-01,7041.2,14327.1,1724.5,30,0.375,479.0,1198.0,0.19673271957744387,2034.7525989888088
SB-023,2021-02-01,21680.4,28925.0,5120.1,25,0.375,760.0,368.0,0.1910449431913584,1334.1543513957306
BH-001,2019-03-01,25204.9,53551.6,3500.1,25,0.75,345.0,905.0,0.12193346106950008,2124.6503656035134
TM-024,2020-05-01,12541.2,17161.1,3371.0,30,0.75,763.0,788.0,0.21185002702329028,1368.377826683252
SB-006,2024-06-01,3895.4,2210.7,3502.9,30,0.625,382.0,888.0,0.4734736358352595,567.5155311392925
SB-013,2024-09-01,19400.6,38636.8,5654.8,28,0.5,308.0,1153.0,0.22569186682311998,1991.5260352772596
TM-007,2020-06-01,16500.6,11580.6,3343.7,28,0.375,423.0,841.0,0.16849674717677116,701.8290243991128
BH-011,2024-11-01,4065.5,2692.1,2545.6,15,0.5,525.0,881.0,0.38504938663762456,662.1817734595991
BH-015,2025-06-01,8449.2,7248.8,3345.7,28,0.375,494.0,1062.0,0.2836564956040322,857.9273777399043
BH-001,2019-10-01,19415.2,41149.2,3847.0,20,0.5,564.0,308.0,0.16537558786357265,2119.4321974535414
TM-024,2018-12-01,28085.7,32400.2,3956.5,15,0.75,383.0,970.0,0.12347778866619645,1153.619101535657
SB-006,2020-06-01,16971.4,10085.1,4759.5,30,0.5,476.0,1058.0,0.21901992094206865,594.2408993954534
SB-006,2024-12-01,3093.5,1867.1,3407.7,30,0.25,481.0,571.0,0.5241647695810004,603.5558428963957
TM-007,2020-05-01,16522.9,11577.5,3175.7,15,0.75,679.0,1040.0,0.16121450255348094,700.6941880662595
TM-019,2021-03-01,16294.8,12258.3,3199.7,30,0.75,463.0,536.0,0.16413347354382005,752.2829368878415
SB-016,2025-12-01,12095.4,13904.9,7258.1,30,0.5,660.0,892.0,0.3750277727542822,1149.602328157812
BH-010,2024-07-01,3251.1,6298.5,2185.5,20,0.75,595.0,363.0,0.4019975720119192,1937.344283473286
TM-007,2021-10-01,8822.2,6581.7,2814.0,30,0.25,788.0,667.0,0.24183152575583092,746.0384031194033
SB-008,2024-03-01,1838.5,3210.6,1311.9,20,0.625,362.0,523.0,0.416423311325546,1746.3149306499863
SB-023,2024-03-01,6365.3,9146.8,3803.3,30,0.375,405.0,915.0,0.37402395610015143,1436.9786184468917
BH-020,2023-08-01,15200.1,19320.7,6933.1,30,0.375,426.0,898.0,0.3132443568937162,1271.0903217741989
TM-002,2025-05-01,14003.0,21363.7,6081.2,20,0.375,323.0,564.0,0.3027852739964748,1525.651646075841
BH-017,2020-10-01,18371.3,24801.5,6773.6,28,0.625,683.0,1171.0,0.2693826581135737,1350.0133360186815
SB-016,2025-06-01,13545.0,15971.0,10351.8,28,0.75,765.0,1093.0,0.43318770714070504,1179.1066814322628
TM-019,2024-11-01,3407.8,1995.9,2228.2,28,0.25,429.0,427.0,0.3953513129879347,585.6857796819062
SB-012,2025-11-01,1775.0,2658.0,2002.0,30,0.75,469.0,820.0,0.5300503044744507,1497.4647887323943
BH-014,2025-10-01,2012.7,2290.5,1391.6,30,0.75,377.0,619.0,0.4087771348001057,1138.023550454613
TM-004,2023-02-01,34351.0,36999.9,6949.0,30,0.75,489.0,406.0,0.16825665859564165,1077.1127478093797
BH-001,2022-08-01,7318.0,12540.0,2696.7,30,0.375,624.0,373.0,0.26927416697454737,1713.5829461601531
SB-023,2025-07-01,4061.1,5170.0,3232.9,30,0.5,695.0,662.0,0.4432273101179051,1273.0540986432247
TM-024,2018-09-01,34992.5,41281.1,3338.1,30,0.375,279.0,639.0,0.08708707925260757,1179.712795599057
TM-002,2024-04-01,16264.2,29911.7,6492.9,15,0.25,454.0,963.0,0.28531315501535787,1839.1128982673602
TM-024,2023-02-01,2832.7,3302.6,1288.0,28,0.25,658.0,984.0,0.31256825296672897,1165.8841388074982
TM-004,2025-06-01,14163.5,16658.2,6312.7,28,0.375,306.0,923.0,0.30829450776999634,1176.1358421294171
TM-007,2020-11-01,11836.4,8297.1,2598.9,25,0.75,214.0,981.0,0.18003782394546702,700.9817174140786
TM-024,2024-03-01,1377.4,1534.6,1084.0,30,0.625,301.0,1175.0,0.4403997724872024,1114.128067373312
TM-004,2024-04-01,21741.9,21533.2,7636.6,30,0.75,423.0,1189.0,0.2599383903194513,990.4010229096813
BH-014,2022-09-01,17127.0,21447.4,3937.8,30,0.25,275.0,561.0,0.1869374501538111,1252.2566707537806
SB-016,2023-04-01,32462.1,34058.8,10011.0,25,0.75,530.0,858.0,0.23570212675787736,1049.186589900222
BH-014,2022-02-01,26659.8,35346.6,4098.2,28,0.25,346.0,1170.0,0.13324013264841666,1325.8389035176558
BH-011,2023-08-01,6629.0,5053.8,3666.7,15,0.5,723.0,819.0,0.3561389706382276,762.3774324935888
BH-020,2024-02-01,10068.5,11375.4,6239.3,30,0.25,602.0,495.0,0.3825960583279167,1129.800864081045
TM-007,2025-11-01,1201.3,818.7,918.5,30,0.75,597.0,407.0,0.43329559392395506,681.5116956630318
BH-001,2020-10-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
TM-018,2025-01-01,7095.2,10229.5,5134.5,30,0.75,462.0,541.0,0.41983858966286985,1441.7493516743714
SB-022,2025-11-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
TM-019,2021-05-01,19192.4,12819.0,3505.5,30,0.625,630.0,902.0,0.15444160032425908,667.9206352514536
TM-021,2020-12-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
SB-023,2020-03-01,30558.3,40643.8,5225.5,30,0.25,561.0,939.0,0.14602976766022613,1330.0412653845274
SB-016,2024-07-01,20988.4,21921.5,8604.9,30,0.25,752.0,1172.0,0.29077189769305883,1044.4578910255188
SB-009,2023-08-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
BH-017,2020-04-01,23927.4,33555.7,5355.0,15,0.5,668.0,481.0,0.18287435456110154,1402.3964158245358
TM-019,2023-06-01,6360.7,4965.7,3177.1,28,0.75,402.0,805.0,0.33310616704061735,780.6845158551732
TM-007,2025-08-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
TM-004,2024-01-01,20258.2,23437.6,9302.0,20,0.25,309.0,1011.0,0.31467987361384564,1156.9438548340918
TM-024,2019-10-01,19856.2,24866.0,3393.5,30,0.25,648.0,844.0,0.1459588725876033,1252.3040662362384
BH-014,2023-06-01,10049.9,12381.4,2973.2,30,0.5,280.0,1135.0,0.22830201718484847,1231.9923581329167
TM-024,2023-08-01,1612.9,2695.1,1306.8,30,0.5,686.0,714.0,0.44758023084563486,1670.9653419306837
TM-024,2023-12-01,1450.8,1896.6,1114.2,20,0.25,234.0,1181.0,0.4343859649122807,1307.2787427626138
TM-018,2021-10-01,19648.2,32556.2,7892.1,30,0.375,337.0,1130.0,0.28656550582237666,1656.9558534624036
BH-015,2021-08-01,26343.0,24826.4,2308.1,25,0.25,360.0,335.0,0.08055886161438829,942.4287286945298
BH-001,2020-12-01,13807.6,20788.8,3969.7,30,0.375,574.0,377.0,0.22330162623120497,1505.6056085054606
TM-021,2024-11-01,3634.6,5174.2,3158.0,30,0.5,286.0,1072.0,0.4649177045608456,1423.5954437902383
SB-006,2019-04-01,19410.2,13473.5,4566.3,25,0.375,707.0,388.0,0.1904489812941839,694.1453462612441
SB-012,2022-01-01,8636.4,14315.4,3425.2,30,0.5,726.0,1115.0,0.28397559196126554,1657.5656523551481
BH-014,2022-06-01,21870.8,23257.5,4999.5,28,0.5,609.0,944.0,0.18606044591984458,1063.4041736013314
SB-008,2024-07-01,1639.2,2923.0,1264.8,30,0.625,672.0,709.0,0.43553719008264463,1783.1869204489994
SB-008,2022-04-01,7623.8,12121.9,3599.2,20,0.75,407.0,602.0,0.32069856544595915,1590.007607754663
TM-018,2022-08-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
TM-002,2024-11-01,13055.1,21866.2,6574.0,30,0.25,739.0,485.0,0.33491092306830167,1674.9163162289067
SB-008,2024-11-01,1255.7,1982.4,931.4,30,0.625,242.0,467.0,0.42586072881898407,1578.7210320936529
SB-012,2019-01-01,27648.7,51179.6,2374.3,30,0.25,328.0,555.0,0.07908270326083337,1851.067138780485
SB-009,2025-01-01,21620.0,33692.7,10084.1,20,0.375,595.0,490.0,0.31806927179765393,1558.404255319149
TM-019,2024-05-01,3808.8,3078.5,2145.7,30,0.5,226.0,1193.0,0.3603493156436308,808.2598193656794
BH-005,2025-08-01,12211.9,9111.0,3752.3,30,0.5,653.0,415.0,0.23504466243219202,746.075549259329
TM-024,2022-08-01,3486.7,4344.2,1766.7,30,0.375,629.0,399.0,0.3362964936993186,1245.9345512949208
SB-016,2023-07-01,31389.3,33279.4,11516.4,30,0.75,353.0,628.0,0.2684118893293898,1060.2147865673971
SB-023,2019-07-01,35207.8,60398.7,2799.5,28,0.625,651.0,681.0,0.0736569027528922,1715.4920216542923
TM-018,2020-07-01,31240.6,43533.2,8545.6,30,0.75,659.0,689.0,0.21478804208494406,1393.4815592530233
SB-023,2022-12-01,10275.0,12946.9,4223.5,30,0.5,247.0,1009.0,0.29130599717212124,1260.0389294403892
BH-014,2025-12-01,2102.2,2464.3,1060.7,30,0.625,606.0,571.0,0.3353567928167189,1172.2481210160786
TM-021,2023-10-01,6136.1,8188.8,2986.4,30,0.75,313.0,685.0,0.3273664017539052,1334.528446407327
BH-017,2025-12-01,1065.2,1295.9,1201.3,30,0.625,276.0,1058.0,0.5300242664901831,1216.5790461885092
TM-004,2023-06-01,25038.0,26989.5,7936.7,30,0.375,499.0,856.0,0.24069059005843876,1077.9415288761084
BH-005,2025-01-01,13109.6,13038.5,3163.1,15,0.75,364.0,371.0,0.19438077270520562,994.5764935619699
SB-023,2021-08-01,19248.9,26938.0,4640.1,30,0.75,494.0,705.0,0.19423584076353134,1399.456592324756
BH-011,2022-11-01,9733.8,7435.3,4104.7,15,0.375,686.0,825.0,0.2966145174693789,763.8640613121289
TM-004,2024-10-01,18405.0,21619.3,6242.1,30,0.75,472.0,512.0,0.2532590041019025,1174.6427601195328
SB-012,2024-04-01,4172.8,6714.5,2569.5,30,0.375,456.0,728.0,0.3811014045652077,1609.1113880368098
TM-021,2024-08-01,4075.5,5566.1,2861.3,28,0.625,495.0,318.0,0.4124812593703149,1365.7465341675868
TM-007,2023-11-01,3333.3,1929.7,1771.5,30,0.625,591.0,965.0,0.3470263281617301,578.9157891578916
BH-001,2021-01-01,13414.7,23448.6,4177.1,30,0.5,786.0,765.0,0.2374458554553826,1747.9779644718108
TM-024,2024-05-01,1128.6,1599.4,797.1,30,0.25,495.0,385.0,0.41392740302227765,1417.1539961013646
BH-014,2025-07-01,2526.8,3095.4,1134.6,25,0.375,306.0,512.0,0.3098814661058611,1225.027703023587
TM-018,2024-03-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
BH-014,2022-05-01,22603.5,24259.4,4067.6,30,0.5,386.0,1177.0,0.15250964527147362,1073.2585661512599
BH-015,2025-10-01,6792.1,6352.1,3756.1,30,0.25,355.0,519.0,0.35608919057279914,935.2188572017491
TM-003,2023-05-01,11733.3,5299.4,1701.1,30,0.375,494.0,499.0,0.1266226999344965,451.65469220083014
