well_id,well_name,field,well_type,status,spud_date,latitude,longitude,measured_depth_md,true_vertical_depth_tvd,tvdss,depth_unit,operator,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2021-06-01,10158.4,6776.9,5447.3,30,0.625,246.0,353.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2021-08-01,11059.0,,4080.4,30,0.25,233.0,1176.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2021-08-01,10168.8,19039.3,4499.2,30,0.75,385.0,1083.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2025-09-01,2157.3,1363.3,1846.0,30,0.25,606.0,995.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2022-09-01,17151.6,14899.5,2806.8,30,0.75,417.0,781.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2024-07-01,1193.4,1694.1,1301.9,30,0.375,708.0,841.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2022-10-01,0.0,0.0,0.0,0,0.25,,
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2025-02-01,5124.6,6529.3,4665.7,28,0.375,479.0,970.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2018-12-01,23062.4,15338.2,4660.4,30,0.375,456.0,418.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2022-10-01,14186.3,9085.1,1307.2,25,0.625,250.0,843.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2025-05-01,11910.1,16394.3,6140.4,30,0.25,321.0,906.0
BH-005,Bukit Harapan Well 5,Bukit Harapan,Vertical,Active,2023-09-01,-1.26745,115.9542,6414.0,6286.1,6167.3,feet,PT Muara Dua Energy,2024-12-01,16212.2,12832.5,2864.0,28,0.625,631.0,923.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2021-11-01,22340.1,21662.3,2984.8,30,0.75,463.0,579.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2019-01-01,28979.5,57010.1,4669.1,30,0.25,351.0,748.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2021-06-01,8953.7,7058.5,2784.3,30,0.625,337.0,1168.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-07-01,10266.3,15176.4,7016.0,30,0.25,544.0,494.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2025-10-01,9525.2,17969.3,5276.9,15,0.375,580.0,532.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2024-11-01,3539.6,2206.0,958.5,28,0.25,246.0,1066.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2020-10-01,26862.0,31911.2,4383.6,28,0.375,613.0,809.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2025-12-01,1744.8,2860.8,1642.6,30,0.25,260.0,990.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2023-06-01,15475.0,14453.8,3620.2,30,0.75,552.0,743.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2021-11-01,0.0,0.0,0.0,0,0.375,,
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2025-09-01,1001.3,1343.0,1053.5,30,0.625,356.0,317.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2018-09-01,36051.8,62668.2,4444.7,30,0.625,312.0,1103.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2024-01-01,14742.2,24582.4,1349.8,30,0.5,260.0,545.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2022-06-01,6382.0,4177.5,1968.9,30,0.5,444.0,359.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2023-02-01,10102.8,14543.4,3911.0,30,0.625,675.0,823.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2023-03-01,3802.6,6573.4,2056.4,30,0.25,459.0,1182.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2024-05-01,8423.2,8565.0,6359.3,30,0.25,594.0,629.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2021-01-01,21981.9,31920.3,3914.9,30,0.375,333.0,335.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-01-01,12114.4,20060.6,7333.9,30,0.25,370.0,1154.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2025-11-01,1712.3,2776.2,2327.2,20,0.5,609.0,984.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2024-09-01,24335.7,36190.1,9317.2,28,0.25,473.0,901.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2021-01-01,22709.9,13148.1,5834.3,15,0.5,606.0,835.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2025-02-01,10806.3,18167.1,1650.5,30,0.625,653.0,884.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2020-05-01,28888.6,41659.3,8459.5,30,0.375,499.0,439.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2023-08-01,4091.6,7303.1,3207.2,30,0.75,782.0,1058.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-07-01,15574.9,10629.3,2969.1,30,0.75,286.0,1101.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2025-07-01,2925.5,1748.3,2954.6,30,0.625,493.0,887.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2022-02-01,9087.1,5878.0,3803.0,15,0.25,594.0,1161.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2024-11-01,4314.4,4013.1,2120.7,30,0.625,706.0,694.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2025-08-01,4190.5,3701.1,2897.9,30,0.375,462.0,657.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2022-12-01,16601.5,6932.8,1688.3,30,0.25,219.0,536.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2025-09-01,2826.5,3204.7,2379.1,20,0.625,752.0,723.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2023-10-01,5339.4,3554.3,3735.1,25,0.5,456.0,446.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2024-12-01,5249.1,6298.8,3241.6,30,0.5,393.0,849.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2025-10-01,2077.9,1428.5,1875.5,15,0.5,705.0,1021.0
SB-013,Sungai Biru Well 13,Sungai Biru,Vertical,Active,2023-06-01,-1.79496,116.45233,3211.0,3123.7,3085.1,meters,PT Muara Dua Energy,2023-12-01,28553.5,57585.4,6750.3,30,0.25,589.0,1109.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2019-05-30,0.0,0.0,0.0,0,0.75,,
SB-013,Sungai Biru Well 13,Sungai Biru,Vertical,Active,2023-06-01,-1.79496,116.45233,3211.0,3123.7,3085.1,meters,PT Muara Dua Energy,2023-09-01,26157.4,66300.8,7830.6,30,0.25,566.0,792.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2025-11-01,1965.9,1261.1,1695.2,20,0.75,515.0,1025.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2024-04-01,5261.5,7994.0,2499.6,30,0.75,747.0,695.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2024-01-01,2369.5,3866.1,1460.0,28,0.625,634.0,308.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2023-05-01,10279.3,11943.6,3932.6,28,0.625,529.0,1154.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2020-10-01,11053.5,13403.6,3289.7,28,0.625,558.0,714.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-04-01,19519.2,13520.6,3122.2,30,0.375,615.0,687.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2023-06-01,7334.3,13509.6,4404.4,30,0.625,540.0,891.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2023-09-01,4303.9,6344.1,2630.2,28,0.625,719.0,1032.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2024-08-01,16048.5,25619.9,5815.9,28,0.5,285.0,459.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2022-05-01,14161.9,21384.1,7248.5,30,0.375,526.0,605.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-01-01,21189.6,14389.1,2540.6,30,0.25,748.0,851.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2024-03-01,6911.1,8459.1,2869.9,28,0.625,239.0,1040.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2025-07-01,1634.3,973.7,1503.6,25,0.75,786.0,982.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2023-08-01,9664.1,10998.7,3378.0,30,0.375,517.0,331.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2025-07-01,2923.5,3455.4,2751.2,28,0.625,502.0,826.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2022-06-01,17617.8,30062.0,1878.4,30,0.75,609.0,912.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2025-09-01,1981.0,1190.3,678.5,30,0.75,662.0,915.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-07-01,10457.1,18594.8,3889.9,30,0.5,227.0,637.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2025-11-01,921.1,1490.0,1254.6,30,0.375,622.0,1160.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2021-02-01,32264.4,57617.6,9025.4,30,0.25,657.0,413.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2025-10-01,,1482.8,861.0,28,0.375,269.0,845.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2021-05-01,12418.8,7523.7,3162.0,30,0.75,542.0,859.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2019-09-01,36444.3,48109.8,3589.6,30,0.25,283.0,659.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2023-11-01,7591.3,4412.8,3266.3,30,0.625,578.0,1046.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2024-10-01,1028.4,1183.5,934.5,30,0.25,715.0,652.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2023-07-01,9050.6,11521.7,3316.4,20,0.75,381.0,450.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2024-09-01,4639.8,9458.4,1277.6,30,0.375,784.0,540.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2021-08-01,9063.4,6614.1,,20,0.375,641.0,1199.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2025-04-01,8805.9,18109.3,1522.5,30,0.375,378.0,763.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2024-09-01,12661.9,20272.6,1633.2,15,0.75,718.0,1003.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2023-01-01,27813.5,29286.1,8785.5,25,0.625,677.0,463.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2024-06-01,17291.0,26614.9,6718.8,25,0.25,233.0,602.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2022-12-01,11993.9,21002.6,7501.5,30,0.375,542.0,348.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2022-06-01,12509.0,16512.8,3690.8,30,0.5,625.0,631.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-03-01,12035.5,18388.6,3699.4,30,0.375,350.0,794.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2023-08-01,22013.9,27635.2,6423.2,25,0.25,280.0,811.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2025-02-01,3727.4,1810.5,3327.0,15,0.25,344.0,1015.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2022-11-01,8717.2,15428.9,3999.9,30,0.375,775.0,388.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2022-05-02,19648.0,31178.4,1092.0,30,0.625,442.0,1142.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2021-08-01,10576.1,16796.0,3568.1,30,0.375,467.0,908.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2023-12-01,3003.9,1892.6,1959.5,30,0.75,734.0,559.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2025-11-01,5574.3,7351.2,4634.6,30,0.625,503.0,804.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2019-07-01,23417.3,45933.8,3151.2,15,0.75,726.0,532.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2021-11-01,14540.9,9904.0,3818.2,30,0.75,406.0,550.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2025-01-01,3170.6,4238.9,1392.2,28,0.25,704.0,316.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2018-05-01,0.0,0.0,0.0,0,0.25,,
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2024-09-01,2520.8,5032.6,2701.6,30,0.75,249.0,1086.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2020-07-01,0.0,0.0,0.0,0,0.5,,
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2023-08-01,3153.2,5463.3,2737.0,30,0.5,299.0,687.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2022-08-01,6472.5,10218.4,2991.6,30,0.25,331.0,909.0
BH-005,Bukit Harapan Well 5,Bukit Harapan,Vertical,Active,2023-09-01,-1.26745,115.9542,6414.0,6286.1,6167.3,feet,PT Muara Dua Energy,2025-11-01,11111.3,10527.5,4203.9,30,0.25,325.0,1138.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2025-12-01,3279.7,3606.8,2724.5,30,0.625,774.0,749.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2019-09-01,22647.4,40408.1,3631.4,30,0.625,647.0,509.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2023-06-01,36577.2,30938.8,10843.5,20,0.375,583.0,615.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2021-11-01,9408.2,15455.7,3141.3,30,0.75,341.0,1037.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2024-08-01,2063.6,1499.8,1324.0,30,0.5,648.0,726.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2022-10-01,5587.3,8426.2,3275.1,28,0.375,691.0,1137.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2023-09-01,22814.4,31279.1,6356.5,15,0.375,676.0,858.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2020-12-01,20379.8,13289.0,4736.4,28,0.5,719.0,393.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2021-01-01,21524.2,13731.4,4194.2,30,0.75,741.0,976.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-02-01,11925.4,18534.6,4143.9,30,0.75,215.0,1166.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2021-09-01,9451.2,5778.2,2896.3,30,0.75,322.0,986.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2024-11-01,10432.1,7632.9,3240.6,30,0.25,576.0,528.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2024-06-01,4687.9,6613.1,2513.9,30,0.5,503.0,435.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2024-01-01,6492.5,9240.2,3275.4,25,0.25,227.0,1174.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2021-11-01,16204.9,9460.3,4440.5,30,0.75,281.0,385.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2024-07-01,3543.1,2308.9,2119.0,30,0.625,268.0,670.0
